order_id,account_id,security_id,entered_by,side,order_type,ordered_qty,limit_px,tif,status,reject_reason,order_ts,last_update_ts
14798,12,2,10,B,MKT,25,407.5,DAY,FILLED,,2026-08-24 12:46:05,2026-08-24 12:47:08
14799,27,9,22,S,LMT,200,99.72,DAY,FILLED,,2026-08-19 12:23:39,2026-08-19 12:24:32
14800,118,10,15,B,MKT,75,267.86,DAY,FILLED,,2026-08-26 15:07:20,2026-08-26 15:07:35
14801,97,19,24,S,LMT,200,91.97,DAY,FILLED,,2026-08-25 10:00:33,2026-08-25 10:01:07
14802,86,6,16,B,LMT,200,509.22,DAY,FILLED,,2026-08-19 09:16:42,2026-08-19 09:17:58
14803,24,17,19,B,LMT,10,207.71,DAY,FILLED,,2026-08-28 11:33:11,2026-08-28 11:33:57
14804,125,19,20,B,LMT,50,93.13,DAY,FILLED,,2026-08-19 11:36:27,2026-08-19 11:37:41
14805,15,15,13,B,LMT,150,527.51,DAY,FILLED,,2026-08-20 15:32:40,2026-08-20 15:33:48
14806,23,2,19,B,LMT,500,408.24,DAY,FILLED,,2026-08-25 09:04:45,2026-08-25 09:05:32
14807,5,3,5,B,LMT,100,163.07,DAY,FILLED,,2026-08-24 14:49:41,2026-08-24 14:50:46
14808,77,20,9,B,LMT,75,78.45,DAY,FILLED,,2026-08-18 15:50:11,2026-08-18 15:51:39
14809,123,14,19,S,LMT,100,158.03,DAY,FILLED,,2026-08-20 15:36:25,2026-08-20 15:36:51
14810,154,12,17,B,LMT,10,533.41,DAY,FILLED,,2026-08-25 13:25:38,2026-08-25 13:26:57
14811,160,16,21,S,LMT,50,438.74,DAY,FILLED,,2026-08-27 15:48:11,2026-08-27 15:49:15
14812,121,7,17,B,LMT,25,200.96,DAY,FILLED,,2026-08-27 13:39:29,2026-08-27 13:40:49
14813,111,9,10,B,LMT,25,94.79,DAY,FILLED,,2026-08-17 15:07:49,2026-08-17 15:07:57
14814,131,19,25,B,MKT,200,90.81,DAY,FILLED,,2026-08-25 09:30:14,2026-08-25 09:31:10
14815,4,15,4,B,LMT,150,516.43,DAY,FILLED,,2026-08-19 11:00:40,2026-08-19 11:01:55
14816,12,20,10,B,MKT,100,77.06,DAY,FILLED,,2026-08-17 12:59:14,2026-08-17 12:59:34
14817,159,12,21,B,MKT,50,508.63,DAY,FILLED,,2026-08-20 15:15:19,2026-08-20 15:15:25
14818,85,18,15,S,MKT,25,216.24,DAY,FILLED,,2026-08-20 10:50:57,2026-08-20 10:51:36
14819,50,7,14,S,MKT,100,199.21,DAY,FILLED,,2026-08-28 09:07:32,2026-08-28 09:08:36
14820,94,18,22,S,LMT,10,209.41,DAY,FILLED,,2026-08-17 13:12:23,2026-08-17 13:12:53
14821,4,2,4,B,LMT,100,407.94,DAY,FILLED,,2026-08-24 13:40:51,2026-08-24 13:41:45
14822,24,12,19,B,LMT,75,527.13,DAY,FILLED,,2026-08-21 10:12:34,2026-08-21 10:12:49
14823,54,13,17,S,LMT,500,113.25,DAY,FILLED,,2026-08-25 10:40:20,2026-08-25 10:41:21
14824,123,5,19,S,LMT,10,880.17,DAY,FILLED,,2026-08-24 09:15:10,2026-08-24 09:16:35
14825,11,16,10,B,MKT,500,456.57,DAY,FILLED,,2026-08-21 15:36:04,2026-08-21 15:36:49
14826,95,14,23,S,LMT,200,150.39,DAY,FILLED,,2026-08-20 12:56:50,2026-08-20 12:57:39
14827,143,12,9,B,LMT,10,515.57,DAY,FILLED,,2026-08-28 13:28:07,2026-08-28 13:28:29
14828,150,6,14,B,LMT,50,501.91,DAY,FILLED,,2026-08-28 13:49:05,2026-08-28 13:49:42
14829,55,3,18,S,MKT,200,169.58,DAY,REJ,RISK_LIMIT,2026-08-28 11:29:57,2026-08-28 11:30:06
14830,156,2,18,B,MKT,10,423.51,DAY,FILLED,,2026-08-26 15:23:06,2026-08-26 15:24:19
14831,142,20,8,B,LMT,200,77.89,DAY,FILLED,,2026-08-19 10:57:22,2026-08-19 10:57:27
14832,5,15,5,B,LMT,25,545.41,DAY,FILLED,,2026-08-21 15:59:14,2026-08-21 15:59:15
14833,110,19,9,B,LMT,200,93.49,DAY,FILLED,,2026-08-18 15:02:07,2026-08-18 15:02:38
14834,82,2,13,B,LMT,500,429.22,DAY,FILLED,,2026-08-24 13:28:34,2026-08-24 13:29:38
14835,107,5,7,B,LMT,150,905.69,DAY,FILLED,,2026-08-19 15:13:32,2026-08-19 15:14:44
14836,114,1,12,B,LMT,100,187.54,DAY,FILLED,,2026-08-21 09:42:37,2026-08-21 09:42:58
14837,141,7,7,B,LMT,10,198.19,DAY,FILLED,,2026-08-18 12:08:39,2026-08-18 12:09:05
14838,7,4,7,B,LMT,200,185.97,DAY,FILLED,,2026-08-25 11:28:16,2026-08-25 11:29:20
14839,94,1,22,B,LMT,500,195.01,DAY,FILLED,,2026-08-26 11:35:31,2026-08-26 11:35:32
14840,11,17,10,B,LMT,75,201.77,DAY,REJ,RISK_LIMIT,2026-08-26 11:11:51,2026-08-26 11:12:12
14841,160,9,21,B,LMT,150,98.23,DAY,FILLED,,2026-08-20 15:04:14,2026-08-20 15:04:34
14842,134,16,2,S,MKT,75,459.52,DAY,FILLED,,2026-08-25 12:13:54,2026-08-25 12:14:58
14843,1,9,2,B,MKT,100,96.73,DAY,FILLED,,2026-08-25 09:26:35,2026-08-25 09:28:04
14844,90,14,19,B,LMT,10,154.58,DAY,FILLED,,2026-08-19 09:09:35,2026-08-19 09:09:51
14845,82,2,13,B,LMT,10,424.58,DAY,FILLED,,2026-08-27 14:56:30,2026-08-27 14:57:55
14846,88,13,17,B,LMT,75,112.28,DAY,FILLED,,2026-08-18 13:16:23,2026-08-18 13:16:58
14847,50,3,14,S,LMT,100,161.63,DAY,FILLED,,2026-08-18 11:21:06,2026-08-18 11:22:16
14848,81,16,12,B,LMT,50,446.74,DAY,FILLED,,2026-08-20 09:04:13,2026-08-20 09:05:27
14849,42,2,8,B,MKT,200,427.88,DAY,FILLED,,2026-08-19 10:50:46,2026-08-19 10:51:32
14850,56,13,18,B,MKT,50,113.89,DAY,FILLED,,2026-08-20 12:04:45,2026-08-20 12:05:53
14851,144,18,9,S,LMT,25,219.29,DAY,FILLED,,2026-08-28 11:56:08,2026-08-28 11:57:29
14852,102,20,3,B,MKT,25,76.9,DAY,FILLED,,2026-08-18 12:25:37,2026-08-18 12:26:50
14853,74,19,7,B,LMT,100,89.53,DAY,FILLED,,2026-08-28 14:40:54,2026-08-28 14:41:47
14854,14,7,12,B,LMT,150,201.42,DAY,FILLED,,2026-08-20 14:02:39,2026-08-20 14:04:01
14855,114,18,12,B,MKT,200,213.14,DAY,FILLED,,2026-08-20 13:55:21,2026-08-20 13:56:06
14856,85,7,15,S,LMT,75,203.4,DAY,FILLED,,2026-08-21 12:12:31,2026-08-21 12:12:49
14857,6,5,6,B,LMT,10,859.87,DAY,FILLED,,2026-08-28 15:16:49,2026-08-28 15:17:07
14858,97,18,24,B,MKT,100,212.78,DAY,FILLED,,2026-08-27 10:06:46,2026-08-27 10:07:48
14859,79,5,11,S,LMT,150,874.48,DAY,FILLED,,2026-08-17 12:30:55,2026-08-17 12:31:55
14860,72,11,5,B,LMT,50,150.56,DAY,CXL,,2026-08-20 11:56:03,2026-08-20 11:56:47
14861,70,19,4,B,MKT,25,90.72,DAY,FILLED,,2026-08-28 12:32:18,2026-08-28 12:33:19
14862,70,9,4,B,LMT,10,96.97,DAY,FILLED,,2026-08-28 12:28:27,2026-08-28 12:29:11
14863,26,16,21,B,LMT,25,455.32,DAY,FILLED,,2026-08-27 11:59:17,2026-08-27 12:00:45
14864,63,6,24,B,LMT,500,525.17,DAY,FILLED,,2026-08-28 13:14:21,2026-08-28 13:15:44
14865,1,20,2,B,LMT,50,75.15,DAY,FILLED,,2026-08-17 14:04:35,2026-08-17 14:06:02
14866,19,4,16,B,LMT,10,189.86,DAY,FILLED,,2026-08-28 12:13:15,2026-08-28 12:14:40
14867,85,10,15,B,LMT,25,273.13,DAY,FILLED,,2026-08-20 12:59:42,2026-08-20 12:59:54
14868,86,3,16,B,MKT,200,166.08,DAY,FILLED,,2026-08-19 09:51:30,2026-08-19 09:52:07
14869,66,5,1,B,LMT,10,884.56,DAY,FILLED,,2026-08-21 15:27:47,2026-08-21 15:27:55
14870,79,16,11,S,LMT,200,456.22,DAY,FILLED,,2026-08-21 13:26:39,2026-08-21 13:28:00
14871,4,19,4,B,MKT,25,91.62,DAY,FILLED,,2026-08-21 15:35:20,2026-08-21 15:36:30
14872,145,5,10,S,MKT,50,880.42,DAY,FILLED,,2026-08-17 11:20:53,2026-08-17 11:21:11
14873,102,8,3,B,MKT,500,443.15,DAY,FILLED,,2026-08-19 10:08:02,2026-08-19 10:09:26
14874,106,6,6,B,LMT,50,499.15,DAY,FILLED,,2026-08-18 10:16:07,2026-08-18 10:16:20
14875,153,15,16,B,MKT,25,521.12,DAY,FILLED,,2026-08-26 11:09:00,2026-08-26 11:09:35
14876,43,6,9,B,LMT,75,501.55,DAY,FILLED,,2026-08-24 13:09:23,2026-08-24 13:09:26
14877,3,18,4,B,MKT,200,216.41,DAY,FILLED,,2026-08-20 15:40:15,2026-08-20 15:41:19
14878,65,18,25,B,LMT,25,214.88,DAY,FILLED,,2026-08-28 11:48:03,2026-08-28 11:48:15
14879,90,18,19,B,MKT,75,220.5,DAY,FILLED,,2026-08-28 14:11:49,2026-08-28 14:12:34
14880,94,8,22,S,LMT,150,454.25,DAY,FILLED,,2026-08-24 09:01:23,2026-08-24 09:02:40
14881,49,7,13,B,MKT,150,202.31,DAY,FILLED,,2026-08-24 15:16:17,2026-08-24 15:16:29
14882,2,13,3,B,LMT,200,111.89,DAY,FILLED,,2026-08-19 15:47:11,2026-08-19 15:47:23
14883,25,12,20,B,LMT,50,507.0,DAY,FILLED,,2026-08-20 11:40:02,2026-08-20 11:40:30
14884,122,1,18,B,LMT,75,194.16,DAY,FILLED,,2026-08-17 14:30:57,2026-08-17 14:31:05
14885,123,11,19,B,MKT,10,158.91,DAY,FILLED,,2026-08-19 14:19:37,2026-08-19 14:19:41
14886,100,4,1,B,MKT,25,183.93,DAY,FILLED,,2026-08-26 10:23:40,2026-08-26 10:23:50
14887,129,5,23,B,LMT,25,877.79,DAY,FILLED,,2026-08-18 13:31:04,2026-08-18 13:31:36
14888,122,7,18,B,LMT,150,199.77,DAY,FILLED,,2026-08-27 13:01:13,2026-08-27 13:01:50
14889,42,19,8,S,LMT,100,90.31,DAY,FILLED,,2026-08-24 12:50:19,2026-08-24 12:50:28
14890,140,13,6,B,LMT,25,114.65,DAY,FILLED,,2026-08-19 14:47:54,2026-08-19 14:49:01
14891,132,7,25,B,MKT,75,199.12,DAY,FILLED,,2026-08-25 15:22:45,2026-08-25 15:24:13
14892,123,11,19,B,LMT,25,158.67,DAY,FILLED,,2026-08-28 12:41:45,2026-08-28 12:42:17
14893,153,17,16,B,LMT,75,203.04,DAY,FILLED,,2026-08-24 10:09:42,2026-08-24 10:09:43
14894,98,12,25,B,MKT,100,510.66,DAY,FILLED,,2026-08-21 15:10:30,2026-08-21 15:11:27
14895,54,19,17,B,MKT,10,93.64,DAY,FILLED,,2026-08-21 13:48:24,2026-08-21 13:49:31
14896,18,17,15,S,LMT,25,204.81,DAY,FILLED,,2026-08-26 10:00:14,2026-08-26 10:01:12
14897,12,11,10,S,LMT,75,151.26,DAY,FILLED,,2026-08-25 12:28:11,2026-08-25 12:29:39
14898,2,18,3,B,LMT,75,219.61,DAY,FILLED,,2026-08-20 14:19:58,2026-08-20 14:20:42
14899,125,11,20,S,LMT,50,153.2,DAY,FILLED,,2026-08-27 12:26:41,2026-08-27 12:26:48
14900,52,9,15,B,LMT,25,99.69,DAY,FILLED,,2026-08-24 12:15:08,2026-08-24 12:15:34
14901,155,4,18,B,LMT,25,187.44,DAY,FILLED,,2026-08-25 12:04:13,2026-08-25 12:05:42
14902,67,19,2,S,LMT,500,89.49,DAY,FILLED,,2026-08-25 14:56:45,2026-08-25 14:57:25
14903,10,11,9,S,MKT,100,157.08,DAY,CXL,,2026-08-27 11:16:42,2026-08-27 11:17:37
14904,100,5,1,S,MKT,150,879.88,DAY,FILLED,,2026-08-25 12:52:14,2026-08-25 12:53:01
14905,105,9,5,B,LMT,200,96.23,DAY,FILLED,,2026-08-20 14:33:50,2026-08-20 14:35:13
14906,134,1,2,B,MKT,50,189.18,DAY,FILLED,,2026-08-17 12:48:30,2026-08-17 12:49:59
14907,105,10,5,B,LMT,500,280.57,DAY,FILLED,,2026-08-28 15:35:15,2026-08-28 15:36:00
14908,87,14,17,B,LMT,75,155.7,DAY,FILLED,,2026-08-18 15:21:08,2026-08-18 15:22:37
14909,22,17,18,B,LMT,25,211.13,DAY,FILLED,,2026-08-26 13:09:40,2026-08-26 13:10:37
14910,32,20,25,S,LMT,200,77.01,DAY,REJ,RISK_LIMIT,2026-08-21 14:03:55,2026-08-21 14:04:38
14911,63,19,24,S,MKT,100,94.6,DAY,FILLED,,2026-08-21 15:53:58,2026-08-21 15:54:44
14912,30,15,24,B,LMT,50,539.8,DAY,FILLED,,2026-08-21 15:16:06,2026-08-21 15:16:24
14913,146,20,11,B,MKT,10,79.26,DAY,FILLED,,2026-08-26 11:14:55,2026-08-26 11:15:13
14914,33,9,1,B,MKT,150,95.08,DAY,FILLED,,2026-08-24 15:32:10,2026-08-24 15:32:49
14915,33,7,1,B,LMT,150,201.91,DAY,FILLED,,2026-08-19 10:56:34,2026-08-19 10:57:28
14916,106,11,6,B,LMT,500,150.5,DAY,FILLED,,2026-08-24 09:45:45,2026-08-24 09:46:58
14917,98,5,25,B,LMT,150,881.33,DAY,FILLED,,2026-08-27 10:12:31,2026-08-27 10:12:49
14918,15,12,13,B,LMT,500,505.28,DAY,FILLED,,2026-08-27 10:59:28,2026-08-27 11:00:50
14919,25,3,20,B,MKT,100,160.22,DAY,FILLED,,2026-08-20 12:16:45,2026-08-20 12:18:11
14920,26,4,21,B,LMT,150,182.31,DAY,FILLED,,2026-08-28 11:14:46,2026-08-28 11:15:41
14921,17,11,14,B,MKT,25,154.92,DAY,FILLED,,2026-08-27 10:58:58,2026-08-27 10:59:04
14922,54,15,17,B,MKT,50,524.34,DAY,FILLED,,2026-08-20 12:15:37,2026-08-20 12:15:41
14923,93,19,21,B,LMT,500,90.87,DAY,FILLED,,2026-08-18 15:47:14,2026-08-18 15:47:24
14924,110,16,9,S,LMT,25,451.3,DAY,FILLED,,2026-08-25 11:20:50,2026-08-25 11:21:43
14925,64,16,24,S,LMT,150,457.81,DAY,FILLED,,2026-08-27 11:19:55,2026-08-27 11:20:14
14926,98,15,25,B,LMT,500,519.87,DAY,FILLED,,2026-08-21 12:07:37,2026-08-21 12:08:39
14927,80,1,11,B,MKT,100,186.13,DAY,FILLED,,2026-08-25 10:42:25,2026-08-25 10:42:57
14928,159,2,21,B,LMT,100,411.27,DAY,FILLED,,2026-08-19 09:31:29,2026-08-19 09:31:49
14929,56,2,18,B,MKT,75,422.0,DAY,FILLED,,2026-08-28 13:50:59,2026-08-28 13:51:08
14930,32,16,25,S,LMT,100,447.7,DAY,FILLED,,2026-08-17 13:39:15,2026-08-17 13:40:29
14931,125,12,20,B,MKT,150,508.87,DAY,FILLED,,2026-08-28 15:28:12,2026-08-28 15:29:26
14932,119,13,16,B,LMT,500,113.0,DAY,CXL,,2026-08-20 11:16:08,2026-08-20 11:16:17
14933,49,12,13,B,LMT,50,533.66,DAY,CXL,,2026-08-27 10:48:01,2026-08-27 10:48:54
14934,23,3,19,B,LMT,50,162.65,DAY,FILLED,,2026-08-18 12:55:14,2026-08-18 12:55:36
14935,32,17,25,B,LMT,75,209.86,DAY,FILLED,,2026-08-20 13:48:42,2026-08-20 13:49:21
14936,9,9,8,B,LMT,10,98.29,DAY,FILLED,,2026-08-20 14:43:38,2026-08-20 14:43:50
14937,11,10,10,B,MKT,500,278.37,DAY,FILLED,,2026-08-24 11:04:58,2026-08-24 11:05:44
14938,58,11,20,B,LMT,10,158.15,DAY,FILLED,,2026-08-27 09:05:25,2026-08-27 09:05:40
14939,105,7,5,B,LMT,200,197.32,DAY,FILLED,,2026-08-26 10:57:34,2026-08-26 10:58:21
14940,66,14,1,B,LMT,50,158.41,DAY,FILLED,,2026-08-26 09:31:29,2026-08-26 09:31:43
14941,76,16,8,S,LMT,75,448.84,DAY,FILLED,,2026-08-24 11:40:40,2026-08-24 11:41:49
14942,73,18,6,B,LMT,25,220.6,DAY,FILLED,,2026-08-18 09:23:33,2026-08-18 09:23:54
14943,90,20,19,B,LMT,75,78.94,DAY,REJ,RISK_LIMIT,2026-08-21 09:19:50,2026-08-21 09:20:32
14944,46,2,11,B,LMT,100,426.58,DAY,FILLED,,2026-08-17 11:12:13,2026-08-17 11:12:18
14945,111,12,10,B,MKT,25,533.59,DAY,FILLED,,2026-08-17 11:01:09,2026-08-17 11:02:12
14946,88,11,17,B,MKT,50,150.53,DAY,FILLED,,2026-08-20 13:43:55,2026-08-20 13:44:53
14947,23,4,19,B,MKT,200,187.19,DAY,FILLED,,2026-08-27 11:38:36,2026-08-27 11:39:51
14948,62,10,23,S,LMT,75,278.86,DAY,FILLED,,2026-08-24 09:44:10,2026-08-24 09:45:08
14949,34,18,2,B,LMT,200,217.65,DAY,FILLED,,2026-08-20 12:52:38,2026-08-20 12:53:32
14950,20,5,16,B,LMT,10,858.78,DAY,FILLED,,2026-08-21 11:45:25,2026-08-21 11:45:51
14951,101,12,2,B,LMT,75,511.48,DAY,FILLED,,2026-08-18 14:01:59,2026-08-18 14:03:19
14952,156,5,18,B,MKT,150,903.07,DAY,FILLED,,2026-08-27 13:14:02,2026-08-27 13:14:07
14953,108,9,7,B,MKT,50,99.68,DAY,FILLED,,2026-08-18 14:32:23,2026-08-18 14:32:39
14954,53,19,16,B,MKT,50,91.75,DAY,FILLED,,2026-08-20 11:44:19,2026-08-20 11:44:37
14955,12,1,10,B,LMT,75,192.9,DAY,FILLED,,2026-08-28 09:02:53,2026-08-28 09:03:32
14956,23,4,19,B,MKT,25,185.07,DAY,FILLED,,2026-08-27 10:18:41,2026-08-27 10:19:27
14957,4,6,4,S,LMT,200,505.51,DAY,FILLED,,2026-08-21 13:05:39,2026-08-21 13:05:40
14958,99,16,1,B,LMT,100,444.41,DAY,FILLED,,2026-08-17 15:54:23,2026-08-17 15:55:11
14959,120,3,16,S,MKT,200,167.44,DAY,REJ,RISK_LIMIT,2026-08-28 14:12:16,2026-08-28 14:12:51
14960,59,14,21,S,MKT,500,158.59,DAY,FILLED,,2026-08-19 12:10:11,2026-08-19 12:11:34
14961,141,17,7,B,LMT,10,207.63,DAY,FILLED,,2026-08-28 12:44:40,2026-08-28 12:45:51
14962,129,20,23,B,LMT,25,77.49,DAY,FILLED,,2026-08-27 10:46:01,2026-08-27 10:46:53
14963,64,7,24,B,LMT,500,198.25,DAY,FILLED,,2026-08-27 12:59:53,2026-08-27 12:59:54
14964,58,13,20,B,LMT,200,112.7,DAY,CXL,,2026-08-25 10:57:51,2026-08-25 10:58:39
14965,31,12,25,B,LMT,200,516.2,DAY,FILLED,,2026-08-28 10:11:02,2026-08-28 10:11:50
14966,64,16,24,B,LMT,25,452.85,DAY,FILLED,,2026-08-17 10:46:54,2026-08-17 10:47:48
14967,86,12,16,S,LMT,500,528.44,DAY,REJ,RISK_LIMIT,2026-08-18 14:19:35,2026-08-18 14:19:45
14968,10,17,9,B,LMT,500,203.99,DAY,FILLED,,2026-08-24 14:17:29,2026-08-24 14:18:13
14969,53,12,16,B,MKT,10,529.17,DAY,FILLED,,2026-08-24 10:32:06,2026-08-24 10:33:04
14970,159,19,21,B,LMT,150,90.62,DAY,FILLED,,2026-08-19 14:54:17,2026-08-19 14:54:50
14971,83,3,14,B,LMT,150,161.53,DAY,FILLED,,2026-08-28 13:24:19,2026-08-28 13:25:01
14972,63,18,24,B,LMT,200,214.04,DAY,FILLED,,2026-08-20 10:53:44,2026-08-20 10:54:19
14973,11,9,10,B,LMT,200,98.45,DAY,FILLED,,2026-08-26 11:23:19,2026-08-26 11:23:49
14974,4,20,4,B,LMT,200,78.2,DAY,FILLED,,2026-08-25 09:19:00,2026-08-25 09:20:11
14975,120,18,16,B,LMT,100,212.51,DAY,FILLED,,2026-08-28 09:20:23,2026-08-28 09:20:50
14976,119,2,16,B,MKT,100,417.1,DAY,FILLED,,2026-08-18 09:35:36,2026-08-18 09:36:09
14977,68,7,2,S,MKT,100,195.72,DAY,FILLED,,2026-08-21 14:29:19,2026-08-21 14:30:20
14978,93,6,21,B,LMT,50,501.09,DAY,FILLED,,2026-08-27 14:50:12,2026-08-27 14:51:07
14979,76,4,8,B,LMT,100,189.06,DAY,FILLED,,2026-08-20 15:56:04,2026-08-20 15:56:57
14980,56,1,18,B,LMT,500,186.39,DAY,FILLED,,2026-08-26 10:25:53,2026-08-26 10:25:56
14981,18,19,15,S,MKT,50,89.55,DAY,FILLED,,2026-08-28 14:30:26,2026-08-28 14:30:34
14982,54,5,17,B,MKT,50,855.43,DAY,FILLED,,2026-08-25 12:40:44,2026-08-25 12:41:05
14983,109,10,8,S,LMT,10,277.04,DAY,FILLED,,2026-08-18 09:25:18,2026-08-18 09:25:31
14984,67,18,2,B,LMT,25,217.64,DAY,FILLED,,2026-08-18 15:56:14,2026-08-18 15:57:08
14985,69,9,3,S,LMT,75,99.14,DAY,FILLED,,2026-08-21 13:30:52,2026-08-21 13:31:34
14986,156,5,18,B,LMT,75,893.25,DAY,FILLED,,2026-08-24 15:40:06,2026-08-24 15:40:23
14987,39,16,6,B,MKT,50,451.85,DAY,FILLED,,2026-08-28 10:07:28,2026-08-28 10:07:52
14988,83,13,14,B,MKT,500,115.19,DAY,FILLED,,2026-08-18 13:40:04,2026-08-18 13:41:04
14989,96,5,23,B,LMT,50,893.01,DAY,FILLED,,2026-08-21 10:38:02,2026-08-21 10:38:49
14990,118,1,15,S,LMT,100,186.3,DAY,FILLED,,2026-08-28 15:46:57,2026-08-28 15:48:01
14991,111,13,10,B,LMT,200,111.24,DAY,FILLED,,2026-08-26 15:39:53,2026-08-26 15:40:40
14992,55,10,18,B,LMT,10,270.78,DAY,FILLED,,2026-08-28 12:05:04,2026-08-28 12:06:15
14993,144,19,9,B,LMT,500,89.74,DAY,FILLED,,2026-08-18 14:35:29,2026-08-18 14:35:52
14994,113,6,11,S,MKT,75,524.58,DAY,FILLED,,2026-08-25 12:55:47,2026-08-25 12:56:17
14995,20,16,16,S,MKT,25,438.87,DAY,FILLED,,2026-08-25 12:57:22,2026-08-25 12:58:29
14996,99,7,1,B,MKT,200,200.23,DAY,FILLED,,2026-08-21 10:03:32,2026-08-21 10:04:41
14997,132,2,25,S,LMT,10,409.35,DAY,FILLED,,2026-08-18 12:31:28,2026-08-18 12:32:13
14998,155,17,18,B,LMT,75,203.69,DAY,FILLED,,2026-08-26 09:11:30,2026-08-26 09:13:00
14999,135,17,3,B,MKT,200,207.8,DAY,FILLED,,2026-08-28 15:45:13,2026-08-28 15:46:10
15000,9,18,8,S,LMT,25,215.7,DAY,FILLED,,2026-08-24 13:33:00,2026-08-24 13:33:21
15001,57,7,19,B,LMT,50,196.75,DAY,FILLED,,2026-08-24 14:18:00,2026-08-24 14:19:26
15002,34,3,2,B,MKT,50,167.62,DAY,FILLED,,2026-08-18 15:36:37,2026-08-18 15:37:29
15003,118,3,15,S,LMT,100,161.84,DAY,FILLED,,2026-08-28 11:07:39,2026-08-28 11:08:20
15004,129,17,23,S,LMT,50,210.27,DAY,FILLED,,2026-08-18 14:41:39,2026-08-18 14:42:57
15005,33,19,1,B,LMT,200,94.36,DAY,FILLED,,2026-08-20 13:49:07,2026-08-20 13:50:16
15006,155,20,18,B,LMT,100,74.9,DAY,FILLED,,2026-08-24 13:55:10,2026-08-24 13:56:14
15007,3,8,4,S,LMT,200,436.76,DAY,FILLED,,2026-08-21 13:07:12,2026-08-21 13:08:35
15008,49,6,13,B,MKT,75,516.15,DAY,FILLED,,2026-08-27 10:14:05,2026-08-27 10:15:06
15009,80,1,11,S,LMT,75,188.34,DAY,FILLED,,2026-08-17 09:22:26,2026-08-17 09:22:53
15010,86,8,16,B,MKT,50,445.55,DAY,FILLED,,2026-08-21 15:04:09,2026-08-21 15:05:29
15011,15,17,13,S,LMT,100,201.13,DAY,FILLED,,2026-08-18 12:51:15,2026-08-18 12:51:24
15012,36,5,3,B,LMT,150,867.91,DAY,FILLED,,2026-08-21 14:31:01,2026-08-21 14:32:10
15013,93,10,21,S,LMT,150,283.21,DAY,FILLED,,2026-08-25 14:00:07,2026-08-25 14:01:06
15014,38,9,5,B,MKT,75,99.01,DAY,FILLED,,2026-08-19 13:17:32,2026-08-19 13:18:40
15015,19,2,16,B,LMT,75,425.89,DAY,FILLED,,2026-08-25 12:04:06,2026-08-25 12:04:21
15016,2,14,3,B,LMT,500,154.93,DAY,FILLED,,2026-08-21 13:10:29,2026-08-21 13:11:04
15017,50,7,14,B,MKT,10,199.04,DAY,FILLED,,2026-08-19 13:58:45,2026-08-19 13:59:38
15018,120,17,16,B,LMT,75,200.52,DAY,FILLED,,2026-08-20 11:55:54,2026-08-20 11:56:05
15019,148,9,12,B,LMT,75,96.98,DAY,FILLED,,2026-08-21 10:23:52,2026-08-21 10:25:13
15020,118,4,15,S,LMT,150,187.49,DAY,FILLED,,2026-08-20 09:27:17,2026-08-20 09:28:36
15021,49,9,13,B,LMT,10,94.96,DAY,FILLED,,2026-08-21 15:37:20,2026-08-21 15:37:23
15022,13,5,11,B,LMT,25,859.66,DAY,FILLED,,2026-08-21 11:17:26,2026-08-21 11:17:32
15023,88,9,17,B,LMT,25,95.63,DAY,FILLED,,2026-08-17 13:27:09,2026-08-17 13:27:35
15024,81,3,12,B,LMT,75,160.26,DAY,FILLED,,2026-08-19 15:02:35,2026-08-19 15:03:09
15025,22,7,18,B,LMT,500,199.3,DAY,CXL,,2026-08-24 09:47:47,2026-08-24 09:48:26
15026,81,16,12,B,MKT,25,440.8,DAY,FILLED,,2026-08-28 15:31:41,2026-08-28 15:32:22
15027,143,1,9,B,LMT,75,188.95,DAY,FILLED,,2026-08-26 11:09:13,2026-08-26 11:10:12
15028,130,10,24,S,LMT,500,275.06,DAY,FILLED,,2026-08-18 12:23:52,2026-08-18 12:25:19
15029,125,18,20,B,MKT,150,219.09,DAY,FILLED,,2026-08-19 11:56:55,2026-08-19 11:57:44
15030,121,1,17,B,LMT,25,184.88,DAY,FILLED,,2026-08-18 10:45:35,2026-08-18 10:45:42
15031,23,15,19,B,LMT,10,536.34,DAY,FILLED,,2026-08-27 11:54:47,2026-08-27 11:55:35
15032,151,8,15,S,MKT,75,436.51,DAY,FILLED,,2026-08-28 09:09:41,2026-08-28 09:09:46
15033,126,2,21,B,LMT,500,431.2,DAY,FILLED,,2026-08-19 12:57:30,2026-08-19 12:58:49
15034,98,3,25,B,LMT,150,166.51,DAY,FILLED,,2026-08-28 15:34:43,2026-08-28 15:35:44
15035,127,13,22,B,LMT,75,113.37,DAY,FILLED,,2026-08-25 10:47:24,2026-08-25 10:48:05
15036,123,6,19,B,MKT,200,497.0,DAY,FILLED,,2026-08-17 12:27:23,2026-08-17 12:27:30
15037,49,12,13,S,MKT,100,530.68,DAY,FILLED,,2026-08-17 09:20:34,2026-08-17 09:20:36
15038,144,15,9,B,MKT,100,530.1,DAY,FILLED,,2026-08-28 13:28:20,2026-08-28 13:28:34
15039,5,7,5,B,MKT,100,196.13,DAY,FILLED,,2026-08-26 13:17:16,2026-08-26 13:18:30
15040,110,20,9,S,MKT,25,76.82,DAY,FILLED,,2026-08-19 14:58:29,2026-08-19 14:59:27
