ledger_id,account_id,execution_id,amount,ccy,reason_code,value_dt,created_at
18334,94,18334,-3022.18,USD,TRADE,2026-08-19,2026-08-19 09:11:40.887000
18335,94,18335,-3019.52,USD,TRADE,2026-08-19,2026-08-19 09:11:41.351000
18336,83,18336,1635.31,USD,TRADE,2026-08-27,2026-08-27 10:29:14.489000
18337,103,18337,4044.96,USD,TRADE,2026-08-24,2026-08-24 13:12:19.165000
18338,103,18338,4152.41,USD,TRADE,2026-08-24,2026-08-24 13:12:19.397000
18339,36,18339,-45376.25,USD,TRADE,2026-08-17,2026-08-17 15:10:52.665000
18340,36,18340,-45323.75,USD,TRADE,2026-08-17,2026-08-17 15:10:53.228000
18341,104,18341,-4268.29,USD,TRADE,2026-08-18,2026-08-18 13:35:52.560000
18342,139,18342,-254342.5,USD,TRADE,2026-08-21,2026-08-21 09:05:13.516000
18343,123,18343,-1618.49,USD,TRADE,2026-08-19,2026-08-19 13:29:42.426000
18344,157,18344,-3499.83,USD,TRADE,2026-08-21,2026-08-21 15:48:48.072000
18345,157,18345,-3693.45,USD,TRADE,2026-08-21,2026-08-21 15:48:48.214000
18346,157,18346,-3697.44,USD,TRADE,2026-08-21,2026-08-21 15:48:48.555000
18347,157,18347,-3692.12,USD,TRADE,2026-08-21,2026-08-21 15:48:48.853000
18348,52,18348,-111596.25,USD,TRADE,2026-08-17,2026-08-17 13:36:37.056000
18349,52,18349,-111551.25,USD,TRADE,2026-08-17,2026-08-17 13:36:37.736000
18350,145,18350,-14343.99,USD,TRADE,2026-08-20,2026-08-20 11:24:20.050000
18351,145,18351,-14332.74,USD,TRADE,2026-08-20,2026-08-20 11:24:20.780000
18352,51,18352,-1645.99,USD,TRADE,2026-08-18,2026-08-18 13:34:40.346000
18353,91,18353,-54198.75,USD,TRADE,2026-08-24,2026-08-24 09:21:39.091000
18354,91,18354,-54261.25,USD,TRADE,2026-08-24,2026-08-24 09:21:39.757000
18355,10,18355,-4654.99,USD,TRADE,2026-08-17,2026-08-17 13:57:35.147000
18356,10,18356,-4656.99,USD,TRADE,2026-08-17,2026-08-17 13:57:35.798000
18357,121,18357,-973.49,USD,TRADE,2026-08-25,2026-08-25 15:54:09.112000
18358,121,18358,-974.74,USD,TRADE,2026-08-25,2026-08-25 15:54:09.840000
18359,88,18359,-12750.99,USD,TRADE,2026-08-24,2026-08-24 14:30:53.395000
18360,88,18360,-12741.49,USD,TRADE,2026-08-24,2026-08-24 14:30:53.855000
18361,71,18361,56502.5,USD,TRADE,2026-08-20,2026-08-20 10:40:08.551000
18362,82,18362,-107077.5,USD,TRADE,2026-08-24,2026-08-24 11:29:30.725000
18363,17,18363,-38509.74,USD,TRADE,2026-08-19,2026-08-19 12:32:46.316000
18364,144,18364,1015.51,USD,TRADE,2026-08-21,2026-08-21 09:54:04.263000
18365,144,18365,1014.56,USD,TRADE,2026-08-21,2026-08-21 09:54:04.384000
18366,48,18366,-264147.5,USD,TRADE,2026-08-25,2026-08-25 10:45:28.335000
18367,3,18367,-221517.5,USD,TRADE,2026-08-26,2026-08-26 14:16:15.465000
18368,45,18368,-27446.49,USD,TRADE,2026-08-25,2026-08-25 09:35:32.208000
18369,123,18369,-84372.5,USD,TRADE,2026-08-19,2026-08-19 14:00:21.579000
18370,6,18370,-4935.99,USD,TRADE,2026-08-28,2026-08-28 09:51:24.273000
18371,59,18371,-1568.19,USD,TRADE,2026-08-17,2026-08-17 09:32:24.583000
18372,56,18372,66636.51,USD,TRADE,2026-08-25,2026-08-25 10:01:47.539000
18373,81,18373,-11760.24,USD,TRADE,2026-08-17,2026-08-17 10:01:20.236000
18374,55,18374,-266642.5,USD,TRADE,2026-08-27,2026-08-27 13:03:41.170000
18375,77,18375,-8610.24,USD,TRADE,2026-08-24,2026-08-24 10:32:42.208000
18376,77,18376,-8618.49,USD,TRADE,2026-08-24,2026-08-24 10:32:42.411000
18377,3,18377,28786.25,USD,TRADE,2026-08-19,2026-08-19 15:34:13.135000
18378,3,18378,28791.25,USD,TRADE,2026-08-19,2026-08-19 15:34:13.386000
18379,48,18379,-86201.47,USD,TRADE,2026-08-24,2026-08-24 15:27:01.742000
18380,48,18380,-86809.26,USD,TRADE,2026-08-24,2026-08-24 15:27:02.321000
18381,48,18381,-86824.29,USD,TRADE,2026-08-24,2026-08-24 15:27:03.009000
18382,142,18382,108851.0,USD,TRADE,2026-08-24,2026-08-24 13:04:28.769000
18383,37,18383,-14235.99,USD,TRADE,2026-08-24,2026-08-24 10:49:19.158000
18384,13,18384,-1845.79,USD,TRADE,2026-08-21,2026-08-21 10:25:00.583000
18385,63,18385,-1965.99,USD,TRADE,2026-08-28,2026-08-28 11:04:15.533000
18386,63,18386,-2128.7,USD,TRADE,2026-08-28,2026-08-28 11:04:15.731000
18387,72,18387,-16485.24,USD,TRADE,2026-08-27,2026-08-27 12:34:46.266000
18388,65,18388,-42850.99,USD,TRADE,2026-08-28,2026-08-28 11:43:07.466000
18389,103,18389,7103.01,USD,TRADE,2026-08-25,2026-08-25 14:45:42.097000
18390,103,18390,7113.51,USD,TRADE,2026-08-25,2026-08-25 14:45:42.756000
18391,143,18391,-30971.61,USD,TRADE,2026-08-18,2026-08-18 10:39:22.772000
18392,143,18392,-31141.48,USD,TRADE,2026-08-18,2026-08-18 10:39:22.952000
18393,143,18393,-31154.84,USD,TRADE,2026-08-18,2026-08-18 10:39:23.253000
18394,122,18394,13550.01,USD,TRADE,2026-08-27,2026-08-27 10:34:26.646000
18395,13,18395,262677.5,USD,TRADE,2026-08-25,2026-08-25 12:07:27.771000
18396,87,18396,-25081.49,USD,TRADE,2026-08-28,2026-08-28 10:35:31.339000
18397,87,18397,-25094.49,USD,TRADE,2026-08-28,2026-08-28 10:35:32.105000
18398,87,18398,-25065.99,USD,TRADE,2026-08-28,2026-08-28 10:35:32.777000
18399,121,18399,-6301.02,USD,TRADE,2026-08-26,2026-08-26 09:02:00.266000
18400,121,18400,-6295.41,USD,TRADE,2026-08-26,2026-08-26 09:02:00.370000
18401,121,18401,-6486.49,USD,TRADE,2026-08-26,2026-08-26 09:02:00.607000
18402,47,18402,-499.17,USD,TRADE,2026-08-25,2026-08-25 12:33:15.650000
18403,47,18403,-498.99,USD,TRADE,2026-08-25,2026-08-25 12:33:15.684000
18404,47,18404,-665.71,USD,TRADE,2026-08-25,2026-08-25 12:33:15.709000
18405,19,18405,7102.92,USD,TRADE,2026-08-18,2026-08-18 12:12:55.659000
18406,19,18406,7110.18,USD,TRADE,2026-08-18,2026-08-18 12:12:55.841000
18407,19,18407,7325.33,USD,TRADE,2026-08-18,2026-08-18 12:12:56.417000
18408,138,18408,22658.75,USD,TRADE,2026-08-26,2026-08-26 09:15:39.233000
18409,138,18409,22658.75,USD,TRADE,2026-08-26,2026-08-26 09:15:39.613000
18410,35,18410,-11560.49,USD,TRADE,2026-08-19,2026-08-19 12:33:53.351000
18411,35,18411,-11575.99,USD,TRADE,2026-08-19,2026-08-19 12:33:53.879000
18412,35,18412,-11577.99,USD,TRADE,2026-08-19,2026-08-19 12:33:54.183000
18413,35,18413,-11570.49,USD,TRADE,2026-08-19,2026-08-19 12:33:54.648000
18414,79,18414,5756.01,USD,TRADE,2026-08-28,2026-08-28 15:04:21.094000
18415,79,18415,5752.01,USD,TRADE,2026-08-28,2026-08-28 15:04:21.464000
18416,79,18416,5757.01,USD,TRADE,2026-08-28,2026-08-28 15:04:21.613000
18417,142,18417,-2246.49,USD,TRADE,2026-08-26,2026-08-26 11:31:38.158000
18418,7,18418,-11214.99,USD,TRADE,2026-08-24,2026-08-24 15:42:40.666000
18419,96,18419,-14094.74,USD,TRADE,2026-08-27,2026-08-27 13:58:23.242000
18420,96,18420,-14102.24,USD,TRADE,2026-08-27,2026-08-27 13:58:23.922000
18421,96,18421,-14102.24,USD,TRADE,2026-08-27,2026-08-27 13:58:24.325000
18422,96,18422,-14107.24,USD,TRADE,2026-08-27,2026-08-27 13:58:24.373000
18423,160,18423,16132.01,USD,TRADE,2026-08-25,2026-08-25 09:17:13.506000
18424,20,18424,-5354.49,USD,TRADE,2026-08-26,2026-08-26 14:33:53.151000
18425,20,18425,-5350.24,USD,TRADE,2026-08-26,2026-08-26 14:33:53.209000
18426,67,18426,-8649.49,USD,TRADE,2026-08-17,2026-08-17 14:40:20.734000
18427,22,18427,30521.0,USD,TRADE,2026-08-27,2026-08-27 14:44:10.680000
18428,66,18428,2731.26,USD,TRADE,2026-08-26,2026-08-26 12:22:18.168000
18429,89,18429,83851.0,USD,TRADE,2026-08-21,2026-08-21 11:20:01.614000
18430,42,18430,-12175.35,USD,TRADE,2026-08-18,2026-08-18 13:36:28.331000
18431,42,18431,-12362.49,USD,TRADE,2026-08-18,2026-08-18 13:36:28.909000
18432,42,18432,-12370.53,USD,TRADE,2026-08-18,2026-08-18 13:36:29.628000
18433,52,18433,-226.38,USD,TRADE,2026-08-19,2026-08-19 12:26:21.506000
18434,52,18434,-226.53,USD,TRADE,2026-08-19,2026-08-19 12:26:21.736000
18435,52,18435,-301.47,USD,TRADE,2026-08-19,2026-08-19 12:26:22.129000
18436,138,18436,4325.41,USD,TRADE,2026-08-20,2026-08-20 11:49:14.242000
18437,138,18437,4592.92,USD,TRADE,2026-08-20,2026-08-20 11:49:14.552000
18438,138,18438,4598.36,USD,TRADE,2026-08-20,2026-08-20 11:49:15.197000
18439,40,18439,-96522.5,USD,TRADE,2026-08-19,2026-08-19 11:32:59.344000
18440,13,18440,-232.62,USD,TRADE,2026-08-25,2026-08-25 11:48:50.515000
18441,13,18441,-232.74,USD,TRADE,2026-08-25,2026-08-25 11:48:50.937000
18442,13,18442,-309.87,USD,TRADE,2026-08-25,2026-08-25 11:48:51.657000
18443,44,18443,-51321.25,USD,TRADE,2026-08-21,2026-08-21 15:53:31.318000
18444,44,18444,-51288.75,USD,TRADE,2026-08-21,2026-08-21 15:53:31.468000
18445,140,18445,57376.77,USD,TRADE,2026-08-26,2026-08-26 12:41:24.791000
18446,140,18446,58201.91,USD,TRADE,2026-08-26,2026-08-26 12:41:25.372000
18447,140,18447,58242.11,USD,TRADE,2026-08-26,2026-08-26 12:41:25.678000
18448,131,18448,-26308.67,USD,TRADE,2026-08-21,2026-08-21 15:37:02.678000
18449,131,18449,-26443.77,USD,TRADE,2026-08-21,2026-08-21 15:37:02.799000
18450,131,18450,-26442.1,USD,TRADE,2026-08-21,2026-08-21 15:37:03.037000
18451,97,18451,-98987.5,USD,TRADE,2026-08-26,2026-08-26 09:30:03.777000
18452,23,18452,-3960.99,USD,TRADE,2026-08-18,2026-08-18 14:06:02.622000
18453,23,18453,-3956.99,USD,TRADE,2026-08-18,2026-08-18 14:06:02.670000
18454,31,18454,-11496.24,USD,TRADE,2026-08-17,2026-08-17 12:33:53.632000
18455,107,18455,-2469.39,USD,TRADE,2026-08-28,2026-08-28 12:16:32.355000
18456,107,18456,-2471.37,USD,TRADE,2026-08-28,2026-08-28 12:16:33.021000
18457,107,18457,-2545.55,USD,TRADE,2026-08-28,2026-08-28 12:16:33.289000
18458,12,18458,42215.0,USD,TRADE,2026-08-19,2026-08-19 09:31:06.167000
18459,60,18459,-491.34,USD,TRADE,2026-08-28,2026-08-28 11:02:01.504000
18460,60,18460,-490.69,USD,TRADE,2026-08-28,2026-08-28 11:02:01.763000
18461,26,18461,-21105.24,USD,TRADE,2026-08-21,2026-08-21 09:14:55.561000
18462,134,18462,11414.76,USD,TRADE,2026-08-26,2026-08-26 13:46:29.238000
18463,98,18463,-467.37,USD,TRADE,2026-08-18,2026-08-18 15:13:16.238000
18464,98,18464,-467.52,USD,TRADE,2026-08-18,2026-08-18 15:13:16.560000
18465,98,18465,-622.35,USD,TRADE,2026-08-18,2026-08-18 15:13:16.671000
18466,142,18466,1942.76,USD,TRADE,2026-08-20,2026-08-20 15:37:28.627000
18467,131,18467,-89544.99,USD,TRADE,2026-08-27,2026-08-27 11:34:43.157000
18468,43,18468,-7235.23,USD,TRADE,2026-08-20,2026-08-20 09:25:51.107000
18469,43,18469,-7240.04,USD,TRADE,2026-08-20,2026-08-20 09:25:51.799000
18470,43,18470,-7434.55,USD,TRADE,2026-08-20,2026-08-20 09:25:52.556000
18471,43,18471,-7437.21,USD,TRADE,2026-08-20,2026-08-20 09:25:53.197000
18472,113,18472,-4826.49,USD,TRADE,2026-08-28,2026-08-28 09:18:50.542000
18473,13,18473,-14286.99,USD,TRADE,2026-08-24,2026-08-24 10:37:58.136000
18474,44,18474,-12894.24,USD,TRADE,2026-08-20,2026-08-20 10:50:53.425000
18475,44,18475,-12900.49,USD,TRADE,2026-08-20,2026-08-20 10:50:53.616000
18476,42,18476,-17670.51,USD,TRADE,2026-08-24,2026-08-24 14:54:30.033000
18477,128,18477,-27473.75,USD,TRADE,2026-08-20,2026-08-20 14:32:05.586000
18478,128,18478,-27433.75,USD,TRADE,2026-08-20,2026-08-20 14:32:06.365000
18479,91,18479,-25998.99,USD,TRADE,2026-08-21,2026-08-21 14:14:13.036000
18480,87,18480,-134636.49,USD,TRADE,2026-08-28,2026-08-28 11:57:07.788000
18481,25,18481,-22108.99,USD,TRADE,2026-08-25,2026-08-25 12:27:04.153000
18482,25,18482,-22098.99,USD,TRADE,2026-08-25,2026-08-25 12:27:04.531000
18483,119,18483,-897.09,USD,TRADE,2026-08-20,2026-08-20 14:28:21.659000
18484,19,18484,-22754.99,USD,TRADE,2026-08-21,2026-08-21 09:13:40.183000
18485,90,18485,725.89,USD,TRADE,2026-08-28,2026-08-28 09:35:58.286000
18486,90,18486,726.05,USD,TRADE,2026-08-28,2026-08-28 09:35:58.435000
18487,90,18487,817.02,USD,TRADE,2026-08-28,2026-08-28 09:35:58.806000
18488,27,18488,-25502.49,USD,TRADE,2026-08-20,2026-08-20 12:49:32.219000
18489,89,18489,6990.53,USD,TRADE,2026-08-27,2026-08-27 10:18:55.726000
18490,89,18490,7175.69,USD,TRADE,2026-08-27,2026-08-27 10:18:56.461000
18491,128,18491,-2211.34,USD,TRADE,2026-08-18,2026-08-18 10:59:06.492000
18492,128,18492,-2211.84,USD,TRADE,2026-08-18,2026-08-18 10:59:07.280000
18493,121,18493,-130011.25,USD,TRADE,2026-08-24,2026-08-24 09:54:12.622000
18494,121,18494,-129763.75,USD,TRADE,2026-08-24,2026-08-24 09:54:12.862000
18495,75,18495,-2203.19,USD,TRADE,2026-08-18,2026-08-18 14:54:29.261000
18496,129,18496,32112.51,USD,TRADE,2026-08-20,2026-08-20 14:02:43.347000
18497,18,18497,-4707.74,USD,TRADE,2026-08-19,2026-08-19 15:30:38.074000
18498,18,18498,-4701.99,USD,TRADE,2026-08-19,2026-08-19 15:30:38.099000
18499,18,18499,-4705.74,USD,TRADE,2026-08-19,2026-08-19 15:30:38.560000
18500,48,18500,-20952.99,USD,TRADE,2026-08-27,2026-08-27 11:31:55.523000
18501,142,18501,-9438.99,USD,TRADE,2026-08-24,2026-08-24 10:35:34.378000
18502,42,18502,-178419.0,USD,TRADE,2026-08-27,2026-08-27 15:38:45.746000
18503,100,18503,-15664.99,USD,TRADE,2026-08-20,2026-08-20 15:16:44.513000
18504,8,18504,-1537.95,USD,TRADE,2026-08-24,2026-08-24 13:53:25.537000
18505,8,18505,-1634.52,USD,TRADE,2026-08-24,2026-08-24 13:53:25.600000
18506,8,18506,-1634.01,USD,TRADE,2026-08-24,2026-08-24 13:53:26.293000
18507,154,18507,-84667.5,USD,TRADE,2026-08-28,2026-08-28 13:55:40.309000
18508,70,18508,-2452.59,USD,TRADE,2026-08-18,2026-08-18 14:06:16.513000
18509,70,18509,-2658.32,USD,TRADE,2026-08-18,2026-08-18 14:06:17.301000
18510,111,18510,54119.0,USD,TRADE,2026-08-26,2026-08-26 15:35:09.392000
18511,146,18511,-23190.99,USD,TRADE,2026-08-19,2026-08-19 15:50:06.032000
18512,61,18512,41673.0,USD,TRADE,2026-08-21,2026-08-21 12:48:46.488000
18513,155,18513,5246.01,USD,TRADE,2026-08-25,2026-08-25 11:05:42.690000
18514,59,18514,-27524.49,USD,TRADE,2026-08-21,2026-08-21 09:34:58.406000
18515,9,18515,4362.71,USD,TRADE,2026-08-26,2026-08-26 11:34:24.565000
18516,96,18516,-19957.99,USD,TRADE,2026-08-18,2026-08-18 09:00:04.104000
18517,96,18517,-19963.99,USD,TRADE,2026-08-18,2026-08-18 09:00:04.458000
18518,65,18518,-39362.5,USD,TRADE,2026-08-25,2026-08-25 11:51:24.246000
18519,14,18519,-5397.99,USD,TRADE,2026-08-17,2026-08-17 15:10:32.668000
18520,85,18520,-92093.0,USD,TRADE,2026-08-19,2026-08-19 09:13:23.150000
18521,29,18521,-35449.59,USD,TRADE,2026-08-25,2026-08-25 10:08:08.424000
18522,29,18522,-35967.26,USD,TRADE,2026-08-25,2026-08-25 10:08:08.691000
18523,29,18523,-36005.45,USD,TRADE,2026-08-25,2026-08-25 10:08:09.472000
18524,4,18524,-10100.99,USD,TRADE,2026-08-21,2026-08-21 09:43:41.292000
18525,67,18525,-7714.99,USD,TRADE,2026-08-26,2026-08-26 14:58:15.031000
18526,67,18526,-7712.49,USD,TRADE,2026-08-26,2026-08-26 14:58:15.240000
18527,67,18527,-7706.49,USD,TRADE,2026-08-26,2026-08-26 14:58:15.894000
18528,15,18528,-25012.21,USD,TRADE,2026-08-25,2026-08-25 09:10:20.437000
18529,15,18529,-25127.81,USD,TRADE,2026-08-25,2026-08-25 09:10:20.521000
18530,15,18530,-25121.13,USD,TRADE,2026-08-25,2026-08-25 09:10:21.003000
18531,46,18531,-108002.5,USD,TRADE,2026-08-19,2026-08-19 14:29:19.222000
18532,119,18532,-2662.86,USD,TRADE,2026-08-27,2026-08-27 13:03:42.297000
18533,119,18533,-2659.47,USD,TRADE,2026-08-27,2026-08-27 13:03:42.672000
18534,119,18534,-3549.15,USD,TRADE,2026-08-27,2026-08-27 13:03:42.864000
18535,137,18535,-34386.99,USD,TRADE,2026-08-19,2026-08-19 14:18:58.115000
18536,137,18536,-34398.99,USD,TRADE,2026-08-19,2026-08-19 14:18:58.304000
18537,132,18537,-8393.99,USD,TRADE,2026-08-25,2026-08-25 11:48:17.686000
18538,45,18538,-30284.49,USD,TRADE,2026-08-21,2026-08-21 12:14:57.789000
18539,92,18539,-8733.79,USD,TRADE,2026-08-26,2026-08-26 12:24:23.425000
18540,123,18540,-7812.99,USD,TRADE,2026-08-27,2026-08-27 10:14:05.366000
18541,121,18541,14632.26,USD,TRADE,2026-08-27,2026-08-27 13:37:38.548000
18542,121,18542,14630.76,USD,TRADE,2026-08-27,2026-08-27 13:37:38.596000
18543,157,18543,51927.01,USD,TRADE,2026-08-21,2026-08-21 13:11:54.244000
18544,94,18544,-14105.49,USD,TRADE,2026-08-21,2026-08-21 14:01:32.137000
18545,83,18545,2403.45,USD,TRADE,2026-08-18,2026-08-18 12:19:37.462000
18546,83,18546,2606.68,USD,TRADE,2026-08-18,2026-08-18 12:19:37.497000
18547,95,18547,-1932.89,USD,TRADE,2026-08-19,2026-08-19 11:47:28.212000
18548,113,18548,-48427.5,USD,TRADE,2026-08-20,2026-08-20 11:55:32.670000
18549,116,18549,-6190.47,USD,TRADE,2026-08-27,2026-08-27 15:26:06.493000
18550,116,18550,-6695.86,USD,TRADE,2026-08-27,2026-08-27 15:26:07.273000
18551,9,18551,-138672.5,USD,TRADE,2026-08-28,2026-08-28 12:13:35.201000
18552,3,18552,85748.01,USD,TRADE,2026-08-24,2026-08-24 12:55:55.487000
18553,45,18553,-5578.74,USD,TRADE,2026-08-17,2026-08-17 10:55:45.565000
18554,45,18554,-5735.95,USD,TRADE,2026-08-17,2026-08-17 10:55:46.032000
18555,138,18555,-31410.99,USD,TRADE,2026-08-18,2026-08-18 13:12:24.435000
18556,38,18556,-18498.99,USD,TRADE,2026-08-26,2026-08-26 10:32:48.787000
18557,75,18557,-43060.99,USD,TRADE,2026-08-27,2026-08-27 12:53:19.219000
18558,16,18558,-4434.59,USD,TRADE,2026-08-26,2026-08-26 13:06:44.711000
18559,16,18559,-4705.57,USD,TRADE,2026-08-26,2026-08-26 13:06:44.872000
18560,16,18560,-4713.05,USD,TRADE,2026-08-26,2026-08-26 13:06:45.273000
18561,130,18561,-959.39,USD,TRADE,2026-08-24,2026-08-24 12:29:10.717000
18562,133,18562,-53018.99,USD,TRADE,2026-08-18,2026-08-18 11:10:05.285000
18563,32,18563,-13812.81,USD,TRADE,2026-08-26,2026-08-26 13:25:16.373000
18564,32,18564,-14030.79,USD,TRADE,2026-08-26,2026-08-26 13:25:16.671000
18565,32,18565,-14038.83,USD,TRADE,2026-08-26,2026-08-26 13:25:16.976000
18566,98,18566,-5338.29,USD,TRADE,2026-08-24,2026-08-24 11:38:40.289000
18567,51,18567,2257.26,USD,TRADE,2026-08-21,2026-08-21 12:54:22.117000
18568,121,18568,64212.51,USD,TRADE,2026-08-17,2026-08-17 14:48:13.121000
18569,19,18569,-21935.99,USD,TRADE,2026-08-20,2026-08-20 14:42:59.764000
18570,19,18570,-21949.24,USD,TRADE,2026-08-20,2026-08-20 14:43:00.314000
18571,23,18571,-13340.99,USD,TRADE,2026-08-27,2026-08-27 10:00:11.147000
18572,23,18572,-13361.49,USD,TRADE,2026-08-27,2026-08-27 10:00:11.204000
18573,25,18573,-5398.24,USD,TRADE,2026-08-20,2026-08-20 13:02:27.528000
18574,50,18574,-68247.99,USD,TRADE,2026-08-19,2026-08-19 15:54:34.348000
18575,135,18575,-830.65,USD,TRADE,2026-08-28,2026-08-28 12:04:20.209000
18576,135,18576,-831.07,USD,TRADE,2026-08-28,2026-08-28 12:04:20.787000
18577,135,18577,-1246.02,USD,TRADE,2026-08-28,2026-08-28 12:04:20.809000
18578,135,18578,-1247.04,USD,TRADE,2026-08-28,2026-08-28 12:04:21.375000
18579,117,18579,16134.51,USD,TRADE,2026-08-28,2026-08-28 10:02:33.737000
18580,129,18580,-1634.07,USD,TRADE,2026-08-17,2026-08-17 13:21:14.547000
18581,129,18581,-1633.59,USD,TRADE,2026-08-17,2026-08-17 13:21:15.264000
18582,129,18582,-2178.75,USD,TRADE,2026-08-17,2026-08-17 13:21:15.779000
18583,144,18583,-33912.45,USD,TRADE,2026-08-17,2026-08-17 09:12:32.357000
18584,144,18584,-34442.34,USD,TRADE,2026-08-17,2026-08-17 09:12:32.410000
18585,144,18585,-34398.79,USD,TRADE,2026-08-17,2026-08-17 09:12:32.748000
18586,105,18586,2837.26,USD,TRADE,2026-08-20,2026-08-20 13:32:54.798000
18587,159,18587,-9713.99,USD,TRADE,2026-08-20,2026-08-20 10:55:16.568000
18588,159,18588,-9710.99,USD,TRADE,2026-08-20,2026-08-20 10:55:16.989000
18589,112,18589,-7470.99,USD,TRADE,2026-08-18,2026-08-18 14:49:32.276000
18590,156,18590,-5143.59,USD,TRADE,2026-08-26,2026-08-26 12:06:24.361000
18591,156,18591,-5147.19,USD,TRADE,2026-08-26,2026-08-26 12:06:24.435000
18592,156,18592,-5572.79,USD,TRADE,2026-08-26,2026-08-26 12:06:24.642000
18593,156,18593,-5577.08,USD,TRADE,2026-08-26,2026-08-26 12:06:24.825000
18594,10,18594,938.41,USD,TRADE,2026-08-21,2026-08-21 14:40:29.540000
18595,80,18595,-4564.49,USD,TRADE,2026-08-18,2026-08-18 12:47:28.676000
18596,64,18596,-127181.25,USD,TRADE,2026-08-28,2026-08-28 13:27:27.068000
18597,64,18597,-127243.75,USD,TRADE,2026-08-28,2026-08-28 13:27:27.654000
18598,59,18598,-7654.99,USD,TRADE,2026-08-18,2026-08-18 09:48:40.764000
18599,59,18599,-7649.99,USD,TRADE,2026-08-18,2026-08-18 09:48:40.852000
18600,39,18600,12424.11,USD,TRADE,2026-08-24,2026-08-24 13:32:05.406000
18601,39,18601,12485.6,USD,TRADE,2026-08-24,2026-08-24 13:32:06.041000
18602,39,18602,12498.96,USD,TRADE,2026-08-24,2026-08-24 13:32:06.168000
18603,38,18603,67480.26,USD,TRADE,2026-08-25,2026-08-25 12:58:44.477000
18604,149,18604,5413.01,USD,TRADE,2026-08-19,2026-08-19 09:58:13.430000
18605,111,18605,18280.01,USD,TRADE,2026-08-25,2026-08-25 15:20:45.635000
18606,111,18606,18277.01,USD,TRADE,2026-08-25,2026-08-25 15:20:46.193000
18607,81,18607,-4606.39,USD,TRADE,2026-08-18,2026-08-18 10:35:18.619000
18608,5,18608,-14093.99,USD,TRADE,2026-08-26,2026-08-26 09:34:42.598000
18609,38,18609,-7833.99,USD,TRADE,2026-08-21,2026-08-21 09:57:40.715000
18610,106,18610,-19349.03,USD,TRADE,2026-08-21,2026-08-21 11:13:28.736000
18611,106,18611,-19351.62,USD,TRADE,2026-08-21,2026-08-21 11:13:29.461000
18612,106,18612,-19871.95,USD,TRADE,2026-08-21,2026-08-21 11:13:29.507000
18613,106,18613,-19853.33,USD,TRADE,2026-08-21,2026-08-21 11:13:30.050000
18614,126,18614,-4441.69,USD,TRADE,2026-08-20,2026-08-20 13:29:28.258000
18615,90,18615,-37753.74,USD,TRADE,2026-08-27,2026-08-27 11:21:57.656000
18616,14,18616,14558.76,USD,TRADE,2026-08-18,2026-08-18 09:53:07.071000
18617,14,18617,14539.26,USD,TRADE,2026-08-18,2026-08-18 09:53:07.695000
18618,120,18618,-13691.49,USD,TRADE,2026-08-21,2026-08-21 11:39:25.151000
18619,128,18619,-31641.99,USD,TRADE,2026-08-24,2026-08-24 14:37:02.391000
18620,146,18620,20913.01,USD,TRADE,2026-08-21,2026-08-21 14:48:10.566000
18621,131,18621,7745.01,USD,TRADE,2026-08-20,2026-08-20 11:22:11.539000
18622,131,18622,7758.01,USD,TRADE,2026-08-20,2026-08-20 11:22:12.055000
18623,131,18623,7753.01,USD,TRADE,2026-08-20,2026-08-20 11:22:12.428000
18624,82,18624,-4082.99,USD,TRADE,2026-08-24,2026-08-24 15:47:15.791000
18625,112,18625,-21604.99,USD,TRADE,2026-08-27,2026-08-27 15:51:01.650000
18626,39,18626,-26672.49,USD,TRADE,2026-08-27,2026-08-27 10:35:08.563000
18627,39,18627,-26666.49,USD,TRADE,2026-08-27,2026-08-27 10:35:09.008000
18628,20,18628,-11335.74,USD,TRADE,2026-08-19,2026-08-19 15:47:18.284000
18629,20,18629,-11319.24,USD,TRADE,2026-08-19,2026-08-19 15:47:18.643000
18630,20,18630,-11327.24,USD,TRADE,2026-08-19,2026-08-19 15:47:19.351000
18631,65,18631,-7620.49,USD,TRADE,2026-08-24,2026-08-24 11:50:09.465000
18632,36,18632,-176385.0,USD,TRADE,2026-08-19,2026-08-19 14:56:54.514000
18633,27,18633,-82432.5,USD,TRADE,2026-08-25,2026-08-25 14:44:31.760000
18634,40,18634,-28445.01,USD,TRADE,2026-08-17,2026-08-17 11:36:44.204000
18635,40,18635,-28857.22,USD,TRADE,2026-08-17,2026-08-17 11:36:44.976000
18636,40,18636,-28860.57,USD,TRADE,2026-08-17,2026-08-17 11:36:45.243000
18637,50,18637,-21584.99,USD,TRADE,2026-08-17,2026-08-17 13:53:44.778000
18638,115,18638,-12372.24,USD,TRADE,2026-08-18,2026-08-18 15:06:19.735000
18639,63,18639,-13464.99,USD,TRADE,2026-08-26,2026-08-26 09:41:58.139000
18640,38,18640,25918.51,USD,TRADE,2026-08-19,2026-08-19 12:34:38.582000
18641,38,18641,25896.51,USD,TRADE,2026-08-19,2026-08-19 12:34:39.241000
18642,38,18642,25929.51,USD,TRADE,2026-08-19,2026-08-19 12:34:39.680000
18643,101,18643,-27114.49,USD,TRADE,2026-08-26,2026-08-26 12:15:09.406000
18644,42,18644,-52604.74,USD,TRADE,2026-08-19,2026-08-19 15:20:19.511000
18645,42,18645,-52647.24,USD,TRADE,2026-08-19,2026-08-19 15:20:20.171000
