execution_id,order_id,account_id,security_id,fill_qty,fill_px,commission,venue,fill_ts
23708,14505,109,14,150,158.23,0.99,NASDAQ,2026-08-18 15:28:41.444000
23709,14506,29,4,10,185.11,0.99,DARK,2026-08-21 11:37:46.653000
23710,14507,105,11,50,154.93,0.99,DARK,2026-08-24 13:42:05.591000
23711,14507,105,11,50,154.91,0.99,DARK,2026-08-24 13:42:06.339000
23712,14507,105,11,50,154.77,0.99,NASDAQ,2026-08-24 13:42:07.104000
23713,14508,13,13,50,113.87,0.99,ARCA,2026-08-24 13:01:37.517000
23714,14509,86,3,50,166.54,0.99,NASDAQ,2026-08-28 15:42:04.697000
23715,14510,33,16,5,460.46,0.99,NYSE,2026-08-26 15:09:18.099000
23716,14510,33,16,5,460.28,0.99,BATS,2026-08-26 15:09:18.494000
23717,14511,53,11,2,152.01,0.99,ARCA,2026-08-19 10:18:08.089000
23718,14511,53,11,2,152.02,0.99,ARCA,2026-08-19 10:18:08.501000
23719,14511,53,11,3,152.06,0.99,NASDAQ,2026-08-19 10:18:09.059000
23720,14511,53,11,3,151.77,0.99,NASDAQ,2026-08-19 10:18:09.480000
23721,14512,36,18,50,219.54,0.99,ARCA,2026-08-27 12:40:39.440000
23722,14512,36,18,50,219.42,0.99,DARK,2026-08-27 12:40:40.150000
23723,14513,10,18,10,218.98,0.99,BATS,2026-08-26 11:42:10.211000
23724,14514,17,17,100,201.88,0.99,NASDAQ,2026-08-18 09:11:53.256000
23725,14515,31,12,50,535.44,0.99,NYSE,2026-08-21 10:02:46.296000
23726,14516,112,19,50,91.61,0.99,ARCA,2026-08-17 12:20:56.546000
23727,14516,112,19,50,91.66,0.99,ARCA,2026-08-17 12:20:56.921000
23728,14517,140,1,100,188.23,0.99,DARK,2026-08-20 09:33:27.439000
23729,14518,93,14,16,159.33,0.99,NYSE,2026-08-27 15:08:41.360000
23730,14518,93,14,17,159.06,0.99,DARK,2026-08-27 15:08:41.996000
23731,14518,93,14,17,159.11,0.99,DARK,2026-08-27 15:08:42.758000
23732,14520,10,5,37,877.09,0.99,DARK,2026-08-28 11:47:29.779000
23733,14520,10,5,38,875.97,0.99,NASDAQ,2026-08-28 11:47:29.807000
23734,14522,23,11,75,158.11,0.99,DARK,2026-08-20 12:16:47.243000
23735,14523,156,5,25,879.23,0.99,NYSE,2026-08-25 13:27:03.275000
23736,14524,79,10,25,280.72,0.99,NYSE,2026-08-24 09:49:39.324000
23737,14525,77,14,25,158.63,0.99,NASDAQ,2026-08-19 14:13:02.104000
23738,14525,77,14,25,158.79,0.99,ARCA,2026-08-19 14:13:02.163000
23739,14525,77,14,25,158.58,0.99,BATS,2026-08-19 14:13:02.419000
23740,14526,154,10,50,281.39,0.99,ARCA,2026-08-21 12:05:38.530000
23741,14527,77,15,8,544.48,0.99,DARK,2026-08-18 12:52:58.162000
23742,14527,77,15,8,543.82,0.99,ARCA,2026-08-18 12:52:58.529000
23743,14527,77,15,9,544.36,0.99,DARK,2026-08-18 12:52:58.906000
23744,14528,59,4,25,182.25,0.99,ARCA,2026-08-24 14:36:33.683000
23745,14529,137,10,37,276.71,0.99,DARK,2026-08-17 11:18:33.473000
23746,14529,137,10,38,276.32,0.99,NASDAQ,2026-08-17 11:18:34.217000
23747,14530,59,7,75,196.38,0.99,DARK,2026-08-18 14:04:19.378000
23748,14530,59,7,75,196.46,0.99,NYSE,2026-08-18 14:04:19.732000
23749,14531,93,12,33,534.82,0.99,ARCA,2026-08-21 10:43:00.793000
23750,14531,93,12,33,534.2,0.99,DARK,2026-08-21 10:43:01.094000
23751,14531,93,12,34,535.21,0.99,NASDAQ,2026-08-21 10:43:01.740000
23752,14532,104,7,75,198.47,0.99,NYSE,2026-08-26 11:15:58.254000
23753,14533,70,14,16,154.91,0.99,ARCA,2026-08-20 12:30:32.417000
23754,14533,70,14,17,155.04,0.99,BATS,2026-08-20 12:30:32.516000
23755,14533,70,14,17,155.13,0.99,ARCA,2026-08-20 12:30:32.787000
23756,14534,140,20,37,75.09,0.99,NYSE,2026-08-24 13:02:23.051000
23757,14534,140,20,38,75.13,0.99,NASDAQ,2026-08-24 13:02:23.373000
23758,14535,41,7,200,201.57,1.0,NYSE,2026-08-18 09:36:01.283000
23759,14536,47,19,10,90.83,0.99,ARCA,2026-08-17 11:24:20.102000
23760,14537,157,16,75,443.11,0.99,NYSE,2026-08-27 15:07:12.230000
23761,14538,56,10,75,281.98,0.99,BATS,2026-08-21 15:43:14.174000
23762,14539,88,18,75,210.96,0.99,ARCA,2026-08-21 11:14:35.499000
23763,14540,18,4,25,179.53,0.99,NASDAQ,2026-08-26 14:35:03.331000
23764,14541,96,14,75,158.7,0.99,NYSE,2026-08-20 11:37:12.055000
23765,14542,26,8,100,447.49,0.99,NASDAQ,2026-08-24 10:49:57.370000
23766,14543,117,17,100,201.56,0.99,DARK,2026-08-21 09:31:23.370000
23767,14544,26,14,150,151.64,0.99,BATS,2026-08-18 14:54:49.603000
23768,14545,25,14,3,152.09,0.99,BATS,2026-08-17 15:48:31.609000
23769,14545,25,14,3,152.09,0.99,BATS,2026-08-17 15:48:31.740000
23770,14545,25,14,4,152.25,0.99,NYSE,2026-08-17 15:48:32.510000
23771,14546,129,7,8,193.15,0.99,DARK,2026-08-18 09:00:18.298000
23772,14546,129,7,8,193.28,0.99,DARK,2026-08-18 09:00:18.423000
23773,14546,129,7,9,193.22,0.99,NASDAQ,2026-08-18 09:00:18.791000
23774,14547,62,19,100,93.78,0.99,BATS,2026-08-27 11:43:38.270000
23775,14548,88,1,150,191.34,0.99,ARCA,2026-08-25 13:46:14.109000
23776,14549,11,10,12,282.89,0.99,DARK,2026-08-25 10:43:32.693000
23777,14549,11,10,13,282.94,0.99,NASDAQ,2026-08-25 10:43:33.215000
23778,14550,131,14,100,156.82,0.99,DARK,2026-08-28 14:06:40.045000
23779,14551,28,13,166,110.66,0.99,BATS,2026-08-18 09:47:07.143000
23780,14551,28,13,167,110.6,0.99,ARCA,2026-08-18 09:47:07.924000
23781,14551,28,13,167,110.7,0.99,NASDAQ,2026-08-18 09:47:08.520000
23782,14552,21,12,50,520.59,0.99,DARK,2026-08-25 11:19:46.496000
23783,14553,82,18,2,213.23,0.99,NASDAQ,2026-08-27 13:14:24.786000
23784,14553,82,18,2,213.2,0.99,DARK,2026-08-27 13:14:25.278000
23785,14553,82,18,3,213.35,0.99,ARCA,2026-08-27 13:14:25.711000
23786,14553,82,18,3,213.51,0.99,NASDAQ,2026-08-27 13:14:25.969000
23787,14554,105,2,25,409.84,0.99,BATS,2026-08-25 09:03:31.598000
23788,14555,133,6,75,511.29,0.99,NASDAQ,2026-08-27 13:43:34.497000
23789,14556,160,1,25,187.69,0.99,NASDAQ,2026-08-18 14:31:38.097000
23790,14557,129,2,166,407.29,0.99,BATS,2026-08-18 09:49:05.703000
23791,14557,129,2,167,407.7,0.99,NYSE,2026-08-18 09:49:06.324000
23792,14557,129,2,167,407.2,0.99,DARK,2026-08-18 09:49:06.369000
23793,14558,10,19,100,93.77,0.99,ARCA,2026-08-17 14:24:52.453000
23794,14559,87,9,100,98.68,0.99,NASDAQ,2026-08-17 14:33:24.778000
23795,14559,87,9,100,98.72,0.99,BATS,2026-08-17 14:33:25.146000
23796,14560,24,8,500,446.1,2.5,NASDAQ,2026-08-25 13:34:06.591000
23797,14561,5,1,250,190.78,1.25,NASDAQ,2026-08-17 15:56:17.793000
23798,14561,5,1,250,190.96,1.25,DARK,2026-08-17 15:56:17.854000
23799,14562,100,14,200,155.67,1.0,BATS,2026-08-27 10:58:48.088000
23800,14563,92,11,50,150.39,0.99,NYSE,2026-08-26 13:46:51.737000
23801,14564,137,5,50,905.07,0.99,NYSE,2026-08-25 09:01:57.413000
23802,14564,137,5,50,905.09,0.99,BATS,2026-08-25 09:01:58.152000
23803,14565,37,9,100,97.14,0.99,NYSE,2026-08-21 09:09:11.185000
23804,14566,70,8,75,447.41,0.99,ARCA,2026-08-24 12:45:15.514000
23805,14567,47,13,250,115.34,1.25,BATS,2026-08-27 10:39:27.098000
23806,14567,47,13,250,115.31,1.25,BATS,2026-08-27 10:39:27.751000
23807,14568,56,1,500,186.66,2.5,DARK,2026-08-28 12:53:56.743000
23808,14569,21,4,25,183.2,0.99,NASDAQ,2026-08-24 13:45:40.303000
23809,14570,84,7,500,202.89,2.5,NYSE,2026-08-19 13:21:52.069000
23810,14571,113,14,100,153.18,0.99,BATS,2026-08-27 14:25:41.668000
23811,14571,113,14,100,153.34,0.99,BATS,2026-08-27 14:25:41.822000
23812,14572,5,6,250,495.06,1.25,NYSE,2026-08-17 10:19:58.748000
23813,14572,5,6,250,495.51,1.25,BATS,2026-08-17 10:19:59.034000
23814,14573,138,10,200,271.38,1.0,NYSE,2026-08-24 13:44:22.605000
23815,14574,90,3,150,163.25,0.99,DARK,2026-08-18 11:21:50.595000
23816,14575,146,8,33,439.58,0.99,BATS,2026-08-19 10:09:19.707000
23817,14575,146,8,33,438.93,0.99,DARK,2026-08-19 10:09:20.477000
23818,14575,146,8,34,439.7,0.99,DARK,2026-08-19 10:09:20.635000
23819,14576,124,19,37,94.17,0.99,ARCA,2026-08-28 14:47:59.153000
23820,14576,124,19,38,94.24,0.99,NYSE,2026-08-28 14:47:59.791000
23821,14577,152,18,50,213.55,0.99,NYSE,2026-08-26 14:31:49.541000
23822,14578,4,16,10,440.82,0.99,DARK,2026-08-25 11:55:33.218000
23823,14579,105,3,10,162.46,0.99,BATS,2026-08-26 13:28:38.452000
23824,14580,54,7,25,203.43,0.99,BATS,2026-08-17 10:10:52.774000
23825,14580,54,7,25,203.11,0.99,BATS,2026-08-17 10:10:53.074000
23826,14581,59,9,100,96.43,0.99,ARCA,2026-08-19 09:22:27.745000
23827,14581,59,9,100,96.52,0.99,NASDAQ,2026-08-19 09:22:28.090000
23828,14582,44,17,50,202.46,0.99,BATS,2026-08-18 14:22:14.712000
23829,14582,44,17,50,202.18,0.99,BATS,2026-08-18 14:22:15.264000
23830,14583,106,14,12,157.9,0.99,BATS,2026-08-27 09:23:38.652000
23831,14583,106,14,13,157.97,0.99,NASDAQ,2026-08-27 09:23:39.414000
23832,14584,125,8,200,461.12,1.0,BATS,2026-08-20 15:26:11.360000
23833,14585,77,15,16,516.54,0.99,NYSE,2026-08-21 14:46:01.244000
23834,14585,77,15,17,516.22,0.99,NYSE,2026-08-21 14:46:01.352000
23835,14585,77,15,17,516.1,0.99,BATS,2026-08-21 14:46:01.379000
23836,14586,47,8,12,439.32,0.99,NASDAQ,2026-08-26 13:03:33.463000
23837,14586,47,8,13,438.86,0.99,NASDAQ,2026-08-26 13:03:34.236000
23838,14587,8,20,150,76.8,0.99,NASDAQ,2026-08-25 10:46:39.686000
23839,14588,134,12,200,519.44,1.0,NYSE,2026-08-24 11:36:18.536000
23840,14589,21,15,5,544.89,0.99,ARCA,2026-08-18 11:24:56.715000
23841,14589,21,15,5,545.56,0.99,NYSE,2026-08-18 11:24:57.273000
23842,14590,19,1,12,190.89,0.99,ARCA,2026-08-17 10:53:08.186000
23843,14590,19,1,13,191.12,0.99,DARK,2026-08-17 10:53:08.695000
23844,14591,157,20,100,76.7,0.99,ARCA,2026-08-25 11:07:21.405000
23845,14592,96,19,10,89.76,0.99,NYSE,2026-08-18 11:10:13.556000
23846,14593,135,14,200,156.54,1.0,NASDAQ,2026-08-27 13:32:29.026000
23847,14594,38,16,66,453.93,0.99,NYSE,2026-08-17 09:29:49.762000
23848,14594,38,16,67,453.97,0.99,NASDAQ,2026-08-17 09:29:49.793000
23849,14594,38,16,67,454.27,0.99,NYSE,2026-08-17 09:29:50.491000
23850,14595,143,17,100,200.82,0.99,BATS,2026-08-21 09:06:23.781000
23851,14596,153,4,500,190.4,2.5,DARK,2026-08-27 14:05:48.713000
23852,14597,84,15,75,521.9,0.99,NASDAQ,2026-08-28 13:26:20.132000
23853,14598,140,20,150,75.25,0.99,ARCA,2026-08-18 12:11:04.656000
23854,14599,131,5,25,879.71,0.99,DARK,2026-08-18 13:19:51.649000
23855,14600,89,20,166,75.56,0.99,DARK,2026-08-17 14:19:40.231000
23856,14600,89,20,167,75.61,0.99,NASDAQ,2026-08-17 14:19:40.272000
23857,14600,89,20,167,75.55,0.99,NYSE,2026-08-17 14:19:40.626000
23858,14601,4,20,12,75.57,0.99,ARCA,2026-08-27 14:49:40.403000
23859,14601,4,20,13,75.57,0.99,DARK,2026-08-27 14:49:40.657000
23860,14602,18,5,150,863.63,0.99,ARCA,2026-08-20 15:29:31.667000
23861,14603,82,19,150,93.05,0.99,BATS,2026-08-18 12:12:37.598000
23862,14604,58,1,50,189.55,0.99,BATS,2026-08-26 09:28:35.326000
23863,14605,119,20,50,75.19,0.99,BATS,2026-08-21 13:41:43.248000
23864,14605,119,20,50,75.18,0.99,BATS,2026-08-21 13:41:43.968000
23865,14606,91,11,16,151.13,0.99,DARK,2026-08-21 13:14:42.619000
23866,14606,91,11,17,151.28,0.99,DARK,2026-08-21 13:14:42.739000
23867,14606,91,11,17,151.29,0.99,ARCA,2026-08-21 13:14:43.173000
23868,14607,95,2,250,416.04,1.25,NYSE,2026-08-19 14:27:27.552000
23869,14607,95,2,250,415.56,1.25,NASDAQ,2026-08-19 14:27:28.204000
23870,14608,157,2,16,421.7,0.99,BATS,2026-08-25 14:10:21.280000
23871,14608,157,2,17,421.82,0.99,NASDAQ,2026-08-25 14:10:21.860000
23872,14608,157,2,17,421.92,0.99,NYSE,2026-08-25 14:10:22.120000
23873,14609,100,15,150,532.09,0.99,DARK,2026-08-20 15:55:33.661000
23874,14610,78,3,500,167.83,2.5,BATS,2026-08-25 13:46:21.186000
23875,14611,129,9,100,98.21,0.99,NYSE,2026-08-25 15:09:48.748000
23876,14612,150,3,50,160.25,0.99,NYSE,2026-08-27 13:08:28.119000
23877,14613,131,8,25,441.76,0.99,NYSE,2026-08-18 12:22:40.655000
23878,14614,124,13,150,108.68,0.99,DARK,2026-08-25 10:45:06.486000
23879,14615,75,10,50,271.26,0.99,NYSE,2026-08-17 13:08:57.583000
23880,14616,113,12,10,507.12,0.99,NASDAQ,2026-08-24 13:15:17.575000
23881,14617,125,5,37,888.58,0.99,NYSE,2026-08-19 12:35:03.175000
23882,14617,125,5,38,888.21,0.99,BATS,2026-08-19 12:35:03.818000
23883,14618,36,9,75,95.26,0.99,NASDAQ,2026-08-17 11:08:52.637000
23884,14619,128,3,150,167.79,0.99,DARK,2026-08-25 12:59:31.774000
23885,14620,26,14,16,159.54,0.99,NYSE,2026-08-26 10:07:17.313000
23886,14620,26,14,17,159.34,0.99,BATS,2026-08-26 10:07:17.552000
23887,14620,26,14,17,159.48,0.99,BATS,2026-08-26 10:07:18.307000
23888,14621,126,11,75,159.5,0.99,ARCA,2026-08-21 13:43:10.506000
23889,14622,80,18,50,219.81,0.99,DARK,2026-08-25 13:35:56.271000
23890,14622,80,18,50,220.01,0.99,DARK,2026-08-25 13:35:56.482000
23891,14623,142,2,50,415.49,0.99,DARK,2026-08-18 14:50:14.648000
23892,14623,142,2,50,415.6,0.99,ARCA,2026-08-18 14:50:14.933000
23893,14623,142,2,50,415.92,0.99,ARCA,2026-08-18 14:50:15.400000
23894,14623,142,2,50,415.56,0.99,ARCA,2026-08-18 14:50:15.508000
23895,14624,31,3,5,161.65,0.99,ARCA,2026-08-20 12:19:29.380000
23896,14624,31,3,5,161.71,0.99,NYSE,2026-08-20 12:19:30.029000
23897,14625,110,14,100,154.5,0.99,NASDAQ,2026-08-20 12:03:20.092000
23898,14626,30,14,150,154.7,0.99,BATS,2026-08-24 09:04:50.798000
23899,14627,122,4,200,181.71,1.0,BATS,2026-08-24 15:14:55.132000
23900,14628,95,2,100,417.75,0.99,BATS,2026-08-26 14:57:35.053000
23901,14629,84,20,50,78.39,0.99,BATS,2026-08-28 14:22:46.629000
23902,14629,84,20,50,78.34,0.99,NYSE,2026-08-28 14:22:46.989000
23903,14629,84,20,50,78.39,0.99,DARK,2026-08-28 14:22:47.226000
23904,14629,84,20,50,78.3,0.99,NASDAQ,2026-08-28 14:22:48.019000
23905,14630,115,18,50,219.74,0.99,DARK,2026-08-25 15:40:57.723000
23906,14631,131,14,10,154.16,0.99,NASDAQ,2026-08-20 13:54:27.392000
23907,14632,26,8,25,447.73,0.99,BATS,2026-08-25 13:42:21.562000
23908,14633,148,10,5,272.83,0.99,NYSE,2026-08-20 10:03:13.628000
23909,14633,148,10,5,273.04,0.99,NYSE,2026-08-20 10:03:13.990000
23910,14634,39,17,75,210.93,0.99,BATS,2026-08-18 11:54:14.487000
23911,14635,2,17,500,207.21,2.5,DARK,2026-08-25 10:05:38.487000
23912,14636,14,12,10,507.29,0.99,ARCA,2026-08-26 09:06:42.194000
23913,14637,52,12,100,509.69,0.99,DARK,2026-08-27 14:04:35.360000
23914,14637,52,12,100,509.33,0.99,NYSE,2026-08-27 14:04:35.734000
23915,14638,75,9,150,94.48,0.99,BATS,2026-08-26 11:38:12.133000
23916,14639,26,14,5,150.38,0.99,ARCA,2026-08-20 10:56:48.779000
23917,14639,26,14,5,150.47,0.99,NYSE,2026-08-20 10:56:49.049000
23918,14640,134,16,100,453.79,0.99,NYSE,2026-08-26 12:36:56.262000
23919,14640,134,16,100,453.46,0.99,BATS,2026-08-26 12:36:56.371000
23920,14641,2,2,100,410.18,0.99,BATS,2026-08-18 14:11:48.237000
23921,14642,125,5,50,875.18,0.99,DARK,2026-08-26 11:40:37.165000
23922,14643,69,13,250,110.54,1.25,ARCA,2026-08-27 12:03:20.053000
23923,14643,69,13,250,110.45,1.25,DARK,2026-08-27 12:03:20.560000
23924,14644,81,11,12,159.13,0.99,BATS,2026-08-26 09:18:06.650000
23925,14644,81,11,12,159.4,0.99,DARK,2026-08-26 09:18:07.426000
23926,14644,81,11,13,159.17,0.99,BATS,2026-08-26 09:18:08.014000
23927,14644,81,11,13,159.23,0.99,DARK,2026-08-26 09:18:08.251000
23928,14645,139,16,100,447.18,0.99,ARCA,2026-08-26 10:31:13.362000
23929,14646,129,6,500,521.11,2.5,NASDAQ,2026-08-19 13:10:24.195000
23930,14647,124,15,37,532.75,0.99,ARCA,2026-08-17 11:24:27.071000
23931,14647,124,15,38,533.26,0.99,DARK,2026-08-17 11:24:27.706000
23932,14648,156,10,125,276.94,0.99,NASDAQ,2026-08-21 14:39:08.501000
23933,14648,156,10,125,276.61,0.99,BATS,2026-08-21 14:39:09.117000
23934,14648,156,10,125,276.89,0.99,NYSE,2026-08-21 14:39:09.585000
23935,14648,156,10,125,276.57,0.99,DARK,2026-08-21 14:39:10.307000
23936,14649,135,3,75,165.34,0.99,NYSE,2026-08-20 13:34:15.664000
23937,14650,86,15,100,534.01,0.99,BATS,2026-08-27 10:39:45.598000
23938,14651,66,17,10,205.22,0.99,ARCA,2026-08-19 14:08:42.723000
23939,14652,30,6,25,503.15,0.99,NASDAQ,2026-08-21 15:09:04.334000
23940,14653,153,16,37,440.34,0.99,NASDAQ,2026-08-24 12:48:17.531000
23941,14653,153,16,38,440.0,0.99,DARK,2026-08-24 12:48:18.080000
23942,14654,148,15,10,516.33,0.99,DARK,2026-08-17 09:29:06.404000
23943,14655,145,13,66,113.6,0.99,DARK,2026-08-27 10:09:14.785000
23944,14655,145,13,67,113.56,0.99,DARK,2026-08-27 10:09:15.017000
23945,14655,145,13,67,113.46,0.99,ARCA,2026-08-27 10:09:15.784000
23946,14656,139,12,50,512.64,0.99,BATS,2026-08-20 14:19:16.537000
23947,14656,139,12,50,512.67,0.99,NASDAQ,2026-08-20 14:19:17.156000
23948,14656,139,12,50,512.56,0.99,NYSE,2026-08-20 14:19:17.952000
23949,14657,21,13,25,112.38,0.99,DARK,2026-08-20 12:06:35.147000
23950,14657,21,13,25,112.29,0.99,BATS,2026-08-20 12:06:35.850000
23951,14658,31,2,37,410.09,0.99,BATS,2026-08-18 13:28:19.100000
23952,14658,31,2,38,410.52,0.99,DARK,2026-08-18 13:28:19.143000
23953,14659,96,18,25,220.03,0.99,DARK,2026-08-25 14:21:57.731000
23954,14659,96,18,25,219.76,0.99,NASDAQ,2026-08-25 14:21:58.092000
23955,14659,96,18,25,219.79,0.99,BATS,2026-08-25 14:21:58.210000
23956,14660,132,8,37,458.78,0.99,NYSE,2026-08-19 15:53:38.529000
23957,14660,132,8,38,458.84,0.99,ARCA,2026-08-19 15:53:38.553000
23958,14661,10,13,50,115.07,0.99,ARCA,2026-08-19 09:35:43.690000
23959,14662,135,18,25,218.59,0.99,NYSE,2026-08-18 09:44:39.064000
23960,14662,135,18,25,218.63,0.99,ARCA,2026-08-18 09:44:39.175000
23961,14662,135,18,25,218.67,0.99,BATS,2026-08-18 09:44:39.485000
23962,14662,135,18,25,218.63,0.99,NASDAQ,2026-08-18 09:44:39.530000
23963,14663,12,12,25,528.67,0.99,NASDAQ,2026-08-28 14:57:50.769000
23964,14664,153,1,25,186.28,0.99,NYSE,2026-08-27 15:30:55.341000
23965,14664,153,1,25,186.07,0.99,NYSE,2026-08-27 15:30:55.906000
23966,14665,22,5,50,863.46,0.99,ARCA,2026-08-24 14:20:00.131000
23967,14665,22,5,50,863.33,0.99,ARCA,2026-08-24 14:20:00.594000
23968,14666,82,10,66,268.42,0.99,BATS,2026-08-18 13:46:56.336000
23969,14667,92,12,10,514.08,0.99,NYSE,2026-08-25 15:08:25.725000
23970,14668,31,11,166,153.43,0.99,BATS,2026-08-19 12:28:26.487000
23971,14668,31,11,167,153.33,0.99,DARK,2026-08-19 12:28:27.047000
23972,14668,31,11,167,153.43,0.99,DARK,2026-08-19 12:28:27.098000
23973,14669,85,16,50,444.28,0.99,ARCA,2026-08-24 10:32:01.448000
23974,14670,153,1,250,189.99,1.25,BATS,2026-08-17 13:22:18.190000
23975,14670,153,1,250,189.86,1.25,ARCA,2026-08-17 13:22:18.520000
23976,14671,73,17,10,200.08,0.99,ARCA,2026-08-27 11:08:42.539000
23977,14672,62,12,25,529.13,0.99,DARK,2026-08-19 13:08:17.528000
23978,14673,114,17,12,201.25,0.99,BATS,2026-08-20 09:47:52.084000
23979,14673,114,17,13,201.25,0.99,ARCA,2026-08-20 09:47:52.630000
23980,14674,3,11,50,157.05,0.99,ARCA,2026-08-21 14:07:11.066000
23981,14675,116,3,100,168.94,0.99,NASDAQ,2026-08-19 10:17:41.536000
23982,14676,70,4,75,180.24,0.99,BATS,2026-08-28 10:11:51.723000
23983,14676,70,4,75,179.93,0.99,NYSE,2026-08-28 10:11:51.979000
23984,14677,136,8,100,446.46,0.99,BATS,2026-08-26 09:12:44.162000
23985,14677,136,8,100,446.27,0.99,DARK,2026-08-26 09:12:44.472000
23986,14678,139,12,200,528.36,1.0,BATS,2026-08-19 10:24:34.348000
23987,14679,74,9,250,97.26,1.25,BATS,2026-08-17 15:19:31.668000
23988,14679,74,9,250,97.3,1.25,NYSE,2026-08-17 15:19:31.868000
23989,14680,142,14,75,156.83,0.99,DARK,2026-08-20 13:22:39.657000
23990,14681,131,18,75,210.49,0.99,NASDAQ,2026-08-28 11:50:30.021000
23991,14682,113,11,3,153.42,0.99,ARCA,2026-08-19 11:25:23.305000
23992,14682,113,11,3,153.47,0.99,NYSE,2026-08-19 11:25:23.999000
23993,14682,113,11,4,153.43,0.99,DARK,2026-08-19 11:25:24.222000
23994,14683,64,16,166,438.8,0.99,ARCA,2026-08-26 10:00:55.641000
23995,14683,64,16,167,439.38,0.99,BATS,2026-08-26 10:00:56.351000
23996,14683,64,16,167,438.94,0.99,ARCA,2026-08-26 10:00:57.110000
23997,14684,36,10,100,274.76,0.99,NASDAQ,2026-08-21 09:55:31.345000
23998,14684,36,10,100,274.6,0.99,NYSE,2026-08-21 09:55:31.703000
23999,14685,129,1,12,190.42,0.99,BATS,2026-08-28 15:54:16.433000
24000,14685,129,1,13,190.41,0.99,NASDAQ,2026-08-28 15:54:17.184000
24001,14686,114,15,150,542.01,0.99,DARK,2026-08-27 15:38:28.023000
24002,14687,76,10,37,271.13,0.99,NYSE,2026-08-17 15:53:48.598000
24003,14687,76,10,38,270.84,0.99,BATS,2026-08-17 15:53:48.902000
24004,14688,136,11,3,153.7,0.99,ARCA,2026-08-27 13:10:27.038000
24005,14688,136,11,3,153.92,0.99,NASDAQ,2026-08-27 13:10:27.427000
24006,14688,136,11,4,153.78,0.99,ARCA,2026-08-27 13:10:27.512000
24007,14689,135,16,50,440.61,0.99,DARK,2026-08-27 12:10:05.020000
24008,14690,27,12,50,529.42,0.99,NASDAQ,2026-08-26 14:01:09.278000
24009,14691,2,12,37,527.02,0.99,BATS,2026-08-21 14:13:13.143000
24010,14691,2,12,38,526.84,0.99,BATS,2026-08-21 14:13:13.834000
24011,14692,123,16,500,460.32,2.5,ARCA,2026-08-19 14:26:45.330000
24012,14693,49,9,50,96.95,0.99,BATS,2026-08-17 12:23:51.029000
24013,14694,144,8,500,453.43,2.5,ARCA,2026-08-20 11:58:54.392000
24014,14695,15,16,75,460.33,0.99,ARCA,2026-08-17 12:40:01.270000
24015,14696,35,14,250,153.31,1.25,BATS,2026-08-27 09:46:36.729000
24016,14696,35,14,250,153.43,1.25,NYSE,2026-08-27 09:46:37.306000
24017,14697,138,17,75,203.1,0.99,DARK,2026-08-25 14:37:44.244000
24018,14698,107,10,25,272.35,0.99,NYSE,2026-08-20 13:29:38.309000
24019,14699,15,12,75,519.61,0.99,NASDAQ,2026-08-21 11:42:43.323000
24020,14700,132,6,25,501.65,0.99,DARK,2026-08-27 10:15:27.207000
24021,14701,115,2,150,409.35,0.99,NYSE,2026-08-26 12:34:24.370000
24022,14702,39,13,100,112.37,0.99,ARCA,2026-08-24 15:33:24.353000
24023,14703,140,12,75,525.31,0.99,NASDAQ,2026-08-17 11:31:51.778000
24024,14703,140,12,75,525.41,0.99,NYSE,2026-08-17 11:31:51.967000
24025,14704,72,17,25,205.04,0.99,ARCA,2026-08-25 11:21:44.691000
24026,14704,72,17,25,205.17,0.99,DARK,2026-08-25 11:21:44.807000
24027,14705,71,19,12,92.66,0.99,BATS,2026-08-19 13:39:50.508000
24028,14705,71,19,13,92.76,0.99,NASDAQ,2026-08-19 13:39:51.229000
24029,14706,125,17,75,210.67,0.99,NYSE,2026-08-18 13:18:31.737000
24030,14706,125,17,75,210.82,0.99,BATS,2026-08-18 13:18:32.303000
24031,14707,159,14,66,157.35,0.99,NASDAQ,2026-08-26 15:29:08.258000
24032,14707,159,14,67,157.18,0.99,NYSE,2026-08-26 15:29:08.855000
24033,14707,159,14,67,157.43,0.99,NYSE,2026-08-26 15:29:09.102000
24034,14708,33,17,50,209.56,0.99,BATS,2026-08-20 13:43:41.330000
24035,14708,33,17,50,209.29,0.99,ARCA,2026-08-20 13:43:41.617000
24036,14709,120,17,100,209.85,0.99,NYSE,2026-08-21 13:37:04.395000
24037,14710,18,17,12,208.36,0.99,DARK,2026-08-18 09:18:50.087000
24038,14710,18,17,13,208.55,0.99,DARK,2026-08-18 09:18:50.879000
24039,14711,78,1,25,188.27,0.99,NASDAQ,2026-08-24 15:58:29.543000
24040,14712,8,1,12,190.24,0.99,NASDAQ,2026-08-20 10:37:11.392000
24041,14712,8,1,13,190.14,0.99,DARK,2026-08-20 10:37:11.906000
24042,14713,159,4,100,187.44,0.99,NASDAQ,2026-08-24 15:52:43.472000
24043,14714,68,10,8,271.15,0.99,NYSE,2026-08-18 15:41:13.212000
24044,14714,68,10,8,271.17,0.99,NASDAQ,2026-08-18 15:41:13.505000
24045,14714,68,10,9,270.89,0.99,NASDAQ,2026-08-18 15:41:14.157000
24046,14715,79,5,25,856.7,0.99,NYSE,2026-08-19 11:41:21.458000
24047,14715,79,5,25,857.73,0.99,BATS,2026-08-19 11:41:21.961000
24048,14715,79,5,25,856.38,0.99,NYSE,2026-08-19 11:41:22.061000
